data,produto,categoria,quantidade_vendida,preco_unitario,estoque_atual,estoque_minimo,dia_promocao,fornecedor
2025-07-06,Torta Doce,Padaria,5,"9,37",74,11,True,Produtor Beta
2025-07-06,Bolo de Fubá,Padaria,12,"10,27",65,12,False,Laticínios Gama
2025-07-06,Queijo Muçarela,Laticínios,1,"5,37",87,32,True,Limpeza Delta
2025-07-06,Picanha,Carnes,2,"13,26",85,23,False,Laticínios Gama
2025-07-06,Tomate,Hortifruti,3,"11,46",96,24,False,Produtor Beta
2025-07-06,Cerveja Pilsen,Bebidas,3,"10,61",54,32,True,Bebidas Épsilon
2025-07-06,Café em Pó,Mercearia,8,"22,62",88,30,False,Bebidas Épsilon
2025-07-06,Cenoura,Hortifruti,2,"7,12",47,18,False,Laticínios Gama
2025-07-06,Leite Integral,Laticínios,7,"21,29",141,38,False,Distribuidora Alfa
2025-07-06,Tomate,Hortifruti,12,"2,58",47,12,True,Bebidas Épsilon
2025-07-06,Alface,Hortifruti,2,"7,9",79,16,False,Laticínios Gama
2025-07-06,Torta Doce,Padaria,4,"3,35",38,24,False,Distribuidora Alfa
2025-07-06,Feijão Carioca,Mercearia,7,"20,58",113,35,True,Limpeza Delta
2025-07-06,Lasanha Bolonhesa,Congelados,7,"5,0",137,34,False,Limpeza Delta
2025-07-07,Linguiça Suína,Carnes,1,"37,1",133,35,True,Distribuidora Alfa
2025-07-07,Refrigerante Cola,Bebidas,5,"47,19",137,20,True,Laticínios Gama
2025-07-07,Feijão Carioca,Mercearia,8,"6,37",93,39,False,Laticínios Gama
2025-07-07,Água Sanitária,Limpeza,6,"21,18",74,37,False,Produtor Beta
2025-07-07,Banana,Hortifruti,1,"6,58",46,19,False,Produtor Beta
2025-07-07,Óleo de Soja,Mercearia,7,"8,52",80,34,False,Laticínios Gama
2025-07-07,Água Mineral,Bebidas,3,"23,47",113,31,True,Limpeza Delta
2025-07-07,Leite Integral,Laticínios,9,"26,88",85,35,True,Distribuidora Alfa
2025-07-07,Linguiça Suína,Carnes,3,"42,51",123,27,False,Laticínios Gama
2025-07-07,Café em Pó,Mercearia,10,"11,4",146,42,True,Limpeza Delta
2025-07-07,Leite Integral,Laticínios,7,"11,66",85,30,False,Bebidas Épsilon
2025-07-07,Café em Pó,Mercearia,5,"11,97",112,41,False,Limpeza Delta
2025-07-07,Batata Frita,Congelados,5,"17,1",165,33,False,Distribuidora Alfa
2025-07-07,Água Mineral,Bebidas,3,"25,9",65,23,False,Limpeza Delta
2025-07-07,Batata Frita,Congelados,7,"8,38",87,32,False,Laticínios Gama
2025-07-07,Açúcar Refinado,Mercearia,6,"12,73",104,41,True,Bebidas Épsilon
2025-07-07,Cerveja Pilsen,Bebidas,1,"47,2",82,26,False,Produtor Beta
2025-07-07,Café em Pó,Mercearia,6,"8,11",106,42,False,Produtor Beta
2025-07-07,Leite Integral,Laticínios,8,"25,14",182,45,False,Laticínios Gama
2025-07-07,Feijão Carioca,Mercearia,5,"14,72",140,37,False,Laticínios Gama
2025-07-07,Lasanha Bolonhesa,Congelados,4,"25,4",146,37,False,Limpeza Delta
2025-07-07,Arroz 5kg,Mercearia,7,"9,75",190,35,False,Produtor Beta
2025-07-07,Linguiça Suína,Carnes,5,"29,93",116,35,False,Distribuidora Alfa
2025-07-07,Pão de Queijo,Padaria,8,"5,24",63,22,False,Limpeza Delta
2025-07-07,Água Mineral,Bebidas,1,"10,29",146,26,False,Distribuidora Alfa
2025-07-07,Óleo de Soja,Mercearia,9,"13,97",114,30,False,Laticínios Gama
2025-07-07,Cerveja Pilsen,Bebidas,1,"30,92",98,32,False,Produtor Beta
2025-07-07,Cerveja Pilsen,Bebidas,3,"11,45",90,25,False,Distribuidora Alfa
2025-07-07,Pão de Queijo,Padaria,2,"10,21",45,13,False,Laticínios Gama
2025-07-07,Feijão Carioca,Mercearia,7,"22,97",190,40,False,Bebidas Épsilon
2025-07-08,Pizza Calabresa,Congelados,3,"26,67",106,32,False,Distribuidora Alfa
2025-07-08,Feijão Carioca,Mercearia,8,"28,96",192,42,False,Bebidas Épsilon
2025-07-08,Arroz 5kg,Mercearia,2,"26,22",102,42,False,Distribuidora Alfa
2025-07-08,Maçã,Hortifruti,3,"10,28",64,19,False,Bebidas Épsilon
2025-07-08,Cenoura,Hortifruti,5,"5,4",69,15,False,Limpeza Delta
2025-07-08,Água Mineral,Bebidas,4,"18,01",69,27,False,Limpeza Delta
2025-07-08,Detergente,Limpeza,3,"7,64",171,42,False,Laticínios Gama
2025-07-08,Óleo de Soja,Mercearia,8,"20,25",85,44,True,Bebidas Épsilon
2025-07-08,Manteiga,Laticínios,8,"26,48",92,32,False,Distribuidora Alfa
2025-07-08,Café em Pó,Mercearia,4,"9,14",119,43,False,Distribuidora Alfa
2025-07-08,Água Sanitária,Limpeza,3,"16,9",105,36,True,Distribuidora Alfa
2025-07-08,Suco de Laranja,Bebidas,4,"31,35",101,25,True,Distribuidora Alfa
2025-07-08,Desinfetante,Limpeza,1,"29,34",122,43,False,Laticínios Gama
2025-07-08,Arroz 5kg,Mercearia,10,"9,32",101,37,False,Distribuidora Alfa
2025-07-08,Cenoura,Hortifruti,12,"10,7",86,13,False,Limpeza Delta
2025-07-08,Picanha,Carnes,1,"36,99",49,23,False,Produtor Beta
2025-07-08,Café em Pó,Mercearia,4,"17,55",150,45,False,Produtor Beta
2025-07-08,Iogurte Natural,Laticínios,6,"12,37",127,41,False,Produtor Beta
2025-07-08,Feijão Carioca,Mercearia,5,"9,16",127,35,True,Limpeza Delta
2025-07-08,Lasanha Bolonhesa,Congelados,7,"7,2",103,36,False,Distribuidora Alfa
2025-07-09,Iogurte Natural,Laticínios,3,"27,87",138,43,False,Limpeza Delta
2025-07-09,Pizza Calabresa,Congelados,4,"15,2",149,33,False,Produtor Beta
2025-07-09,Feijão Carioca,Mercearia,7,"25,45",128,30,False,Limpeza Delta
2025-07-09,Açúcar Refinado,Mercearia,3,"8,54",93,31,False,Bebidas Épsilon
2025-07-09,Tomate,Hortifruti,2,"8,18",91,23,False,Laticínios Gama
2025-07-09,Manteiga,Laticínios,1,"25,44",156,42,True,Distribuidora Alfa
2025-07-09,Sabão em Pó,Limpeza,10,"5,04",115,41,False,Laticínios Gama
2025-07-09,Banana,Hortifruti,3,"2,56",27,25,False,Produtor Beta
2025-07-09,Pizza Calabresa,Congelados,10,"10,98",126,32,True,Limpeza Delta
2025-07-09,Feijão Carioca,Mercearia,8,"19,99",139,45,False,Produtor Beta
2025-07-09,Batata Frita,Congelados,2,"29,72",170,37,False,Limpeza Delta
2025-07-09,Maçã,Hortifruti,14,"7,37",39,17,False,Produtor Beta
2025-07-09,Linguiça Suína,Carnes,2,"36,16",97,34,False,Bebidas Épsilon
2025-07-09,Água Sanitária,Limpeza,9,"22,88",112,45,True,Bebidas Épsilon
2025-07-09,Pão Francês,Padaria,12,"7,24",45,22,False,Laticínios Gama
2025-07-09,Desinfetante,Limpeza,8,"17,8",140,45,False,Distribuidora Alfa
2025-07-09,Pão Francês,Padaria,10,"11,22",23,19,False,Bebidas Épsilon
2025-07-09,Queijo Muçarela,Laticínios,6,"17,34",166,32,False,Limpeza Delta
2025-07-09,Pizza Calabresa,Congelados,5,"13,92",172,34,True,Limpeza Delta
2025-07-09,Feijão Carioca,Mercearia,2,"29,83",190,30,False,Limpeza Delta
2025-07-09,Bolo de Fubá,Padaria,5,"4,56",60,24,False,Limpeza Delta
2025-07-09,Lasanha Bolonhesa,Congelados,4,"23,95",107,30,False,Laticínios Gama
2025-07-09,Água Sanitária,Limpeza,5,"9,94",185,38,False,Distribuidora Alfa
2025-07-09,Iogurte Natural,Laticínios,6,"16,75",102,38,False,Limpeza Delta
2025-07-09,Picanha,Carnes,4,"43,82",111,22,False,Laticínios Gama
2025-07-09,Cenoura,Hortifruti,2,"11,83",63,25,False,Bebidas Épsilon
2025-07-09,Detergente,Limpeza,7,"17,96",95,33,False,Distribuidora Alfa
2025-07-09,Torta Doce,Padaria,15,"7,66",32,16,False,Laticínios Gama
2025-07-09,Iogurte Natural,Laticínios,6,"13,59",122,45,False,Laticínios Gama
2025-07-09,Queijo Muçarela,Laticínios,10,"9,86",113,33,False,Distribuidora Alfa
2025-07-10,Cerveja Pilsen,Bebidas,4,"49,68",55,35,True,Bebidas Épsilon
2025-07-10,Picanha,Carnes,4,"45,03",106,21,False,Limpeza Delta
2025-07-10,Desinfetante,Limpeza,10,"24,59",144,40,False,Produtor Beta
2025-07-10,Banana,Hortifruti,15,"9,5",25,11,False,Limpeza Delta
2025-07-10,Cenoura,Hortifruti,11,"7,62",40,10,False,Produtor Beta
2025-07-10,Manteiga,Laticínios,8,"5,49",132,38,False,Produtor Beta
2025-07-10,Feijão Carioca,Mercearia,5,"29,47",101,30,False,Distribuidora Alfa
2025-07-10,Picanha,Carnes,5,"15,23",113,26,True,Produtor Beta
2025-07-10,Iogurte Natural,Laticínios,3,"17,61",154,35,False,Produtor Beta
2025-07-10,Sabão em Pó,Limpeza,2,"11,01",141,33,True,Distribuidora Alfa
2025-07-10,Tomate,Hortifruti,5,"6,59",51,12,False,Produtor Beta
2025-07-10,Batata Frita,Congelados,4,"17,51",124,38,False,Distribuidora Alfa
2025-07-10,Água Mineral,Bebidas,5,"18,08",62,22,False,Produtor Beta
2025-07-10,Leite Integral,Laticínios,7,"6,96",121,31,True,Limpeza Delta
2025-07-10,Picanha,Carnes,2,"20,02",78,21,False,Bebidas Épsilon
2025-07-10,Pão de Queijo,Padaria,7,"8,2",49,20,False,Produtor Beta
2025-07-10,Água Mineral,Bebidas,4,"26,06",59,25,False,Distribuidora Alfa
2025-07-10,Maçã,Hortifruti,4,"4,47",86,12,False,Limpeza Delta
2025-07-10,Queijo Muçarela,Laticínios,10,"10,98",131,40,False,Produtor Beta
2025-07-10,Queijo Muçarela,Laticínios,7,"29,92",144,33,False,Produtor Beta
2025-07-10,Cenoura,Hortifruti,7,"11,66",72,21,False,Produtor Beta
2025-07-10,Maçã,Hortifruti,3,"5,08",90,16,False,Laticínios Gama
2025-07-10,Detergente,Limpeza,6,"8,98",171,35,True,Distribuidora Alfa
2025-07-10,Suco de Laranja,Bebidas,2,"39,62",133,34,False,Limpeza Delta
2025-07-10,Linguiça Suína,Carnes,3,"17,78",76,20,False,Distribuidora Alfa
2025-07-10,Picanha,Carnes,5,"40,72",139,33,False,Produtor Beta
2025-07-10,Suco de Laranja,Bebidas,5,"14,54",132,30,False,Limpeza Delta
2025-07-10,Óleo de Soja,Mercearia,3,"28,55",146,37,False,Limpeza Delta
2025-07-10,Pão Francês,Padaria,13,"6,69",20,20,False,Limpeza Delta
2025-07-10,Linguiça Suína,Carnes,4,"16,09",114,23,False,Bebidas Épsilon
2025-07-10,Sabão em Pó,Limpeza,4,"6,53",183,35,False,Distribuidora Alfa
2025-07-10,Lasanha Bolonhesa,Congelados,1,"25,95",97,33,False,Laticínios Gama
2025-07-10,Batata Frita,Congelados,7,"24,26",76,42,False,Distribuidora Alfa
2025-07-10,Batata Frita,Congelados,6,"24,51",105,36,False,Distribuidora Alfa
2025-07-10,Alface,Hortifruti,9,"6,05",43,23,False,Limpeza Delta
2025-07-11,Sabão em Pó,Limpeza,10,"21,42",149,41,False,Laticínios Gama
2025-07-11,Café em Pó,Mercearia,2,"8,86",90,44,False,Produtor Beta
2025-07-11,Desinfetante,Limpeza,6,"12,84",186,31,False,Distribuidora Alfa
2025-07-11,Suco de Laranja,Bebidas,3,"39,05",91,21,True,Distribuidora Alfa
2025-07-11,Suco de Laranja,Bebidas,4,"10,81",97,31,False,Produtor Beta
2025-07-11,Torta Doce,Padaria,8,"11,92",81,10,False,Laticínios Gama
2025-07-11,Lasanha Bolonhesa,Congelados,7,"12,45",111,31,False,Limpeza Delta
2025-07-11,Frango Filet,Carnes,1,"16,58",120,29,False,Limpeza Delta
2025-07-11,Lasanha Bolonhesa,Congelados,7,"23,77",158,32,False,Distribuidora Alfa
2025-07-11,Detergente,Limpeza,9,"19,24",164,43,False,Distribuidora Alfa
2025-07-11,Picanha,Carnes,5,"30,07",66,20,False,Bebidas Épsilon
2025-07-11,Leite Integral,Laticínios,5,"26,38",83,44,False,Limpeza Delta
2025-07-11,Suco de Laranja,Bebidas,3,"34,34",124,28,False,Laticínios Gama
2025-07-11,Torta Doce,Padaria,1,"2,59",65,12,False,Laticínios Gama
2025-07-11,Frango Filet,Carnes,5,"14,4",119,30,False,Laticínios Gama
2025-07-11,Cenoura,Hortifruti,11,"5,45",68,20,False,Produtor Beta
2025-07-11,Alface,Hortifruti,7,"10,57",72,19,False,Laticínios Gama
2025-07-11,Refrigerante Cola,Bebidas,3,"35,53",56,34,True,Bebidas Épsilon
2025-07-11,Sabão em Pó,Limpeza,2,"19,12",95,39,False,Bebidas Épsilon
2025-07-11,Refrigerante Cola,Bebidas,3,"37,6",129,29,False,Limpeza Delta
2025-07-11,Cenoura,Hortifruti,15,"3,82",74,10,False,Limpeza Delta
2025-07-12,Bolo de Fubá,Padaria,13,"7,44",37,11,False,Produtor Beta
2025-07-12,Frango Filet,Carnes,1,"48,88",95,29,True,Laticínios Gama
2025-07-12,Açúcar Refinado,Mercearia,3,"11,45",193,35,False,Produtor Beta
2025-07-12,Batata Frita,Congelados,5,"29,72",185,41,True,Laticínios Gama
2025-07-12,Detergente,Limpeza,10,"24,21",184,36,False,Limpeza Delta
2025-07-12,Manteiga,Laticínios,8,"12,82",112,41,False,Limpeza Delta
2025-07-12,Queijo Muçarela,Laticínios,7,"6,26",94,34,True,Laticínios Gama
2025-07-12,Bolo de Fubá,Padaria,3,"2,76",48,23,False,Laticínios Gama
2025-07-12,Feijão Carioca,Mercearia,6,"16,92",118,35,True,Laticínios Gama
2025-07-12,Detergente,Limpeza,10,"25,09",94,30,True,Bebidas Épsilon
2025-07-12,Café em Pó,Mercearia,2,"11,6",111,35,True,Limpeza Delta
2025-07-12,Cerveja Pilsen,Bebidas,1,"21,85",109,34,False,Produtor Beta
2025-07-12,Desinfetante,Limpeza,5,"12,74",125,38,False,Laticínios Gama
2025-07-12,Arroz 5kg,Mercearia,5,"15,31",109,42,False,Limpeza Delta
2025-07-12,Torta Doce,Padaria,7,"9,09",48,16,False,Distribuidora Alfa
2025-07-12,Torta Doce,Padaria,5,"3,12",94,20,True,Limpeza Delta
2025-07-12,Suco de Laranja,Bebidas,4,"22,0",63,28,True,Laticínios Gama
2025-07-12,Batata Frita,Congelados,4,"6,4",155,33,False,Distribuidora Alfa
2025-07-12,Pão de Queijo,Padaria,7,"3,13",48,11,False,Produtor Beta
2025-07-12,Água Sanitária,Limpeza,1,"5,11",123,44,False,Distribuidora Alfa
2025-07-12,Bolo de Fubá,Padaria,11,"4,56",84,14,True,Limpeza Delta
2025-07-12,Água Mineral,Bebidas,3,"25,05",118,33,False,Produtor Beta
2025-07-12,Água Sanitária,Limpeza,8,"26,77",155,33,False,Laticínios Gama
2025-07-12,Iogurte Natural,Laticínios,10,"11,22",84,34,False,Limpeza Delta
2025-07-12,Queijo Muçarela,Laticínios,2,"22,58",94,31,False,Laticínios Gama
2025-07-13,Torta Doce,Padaria,6,"5,64",78,22,False,Distribuidora Alfa
2025-07-13,Iogurte Natural,Laticínios,9,"10,43",161,36,False,Laticínios Gama
2025-07-13,Batata Frita,Congelados,6,"14,86",169,35,False,Limpeza Delta
2025-07-13,Leite Integral,Laticínios,6,"12,92",76,43,True,Distribuidora Alfa
2025-07-13,Bolo de Fubá,Padaria,15,"6,9",60,11,True,Bebidas Épsilon
2025-07-13,Maçã,Hortifruti,6,"7,4",81,16,False,Bebidas Épsilon
2025-07-13,Batata Frita,Congelados,4,"12,57",88,44,False,Limpeza Delta
2025-07-13,Arroz 5kg,Mercearia,2,"7,97",164,35,True,Distribuidora Alfa
2025-07-13,Água Mineral,Bebidas,1,"20,13",131,24,False,Limpeza Delta
2025-07-13,Picanha,Carnes,2,"26,78",93,29,False,Produtor Beta
2025-07-13,Água Mineral,Bebidas,2,"11,84",136,23,True,Distribuidora Alfa
2025-07-13,Frango Filet,Carnes,1,"32,12",123,25,True,Laticínios Gama
2025-07-13,Óleo de Soja,Mercearia,7,"24,34",152,44,False,Produtor Beta
2025-07-13,Bolo de Fubá,Padaria,14,"7,6",29,19,False,Laticínios Gama
2025-07-13,Água Mineral,Bebidas,3,"35,63",113,32,False,Laticínios Gama
2025-07-13,Maçã,Hortifruti,4,"5,79",43,23,True,Produtor Beta
2025-07-13,Torta Doce,Padaria,4,"3,74",65,14,True,Bebidas Épsilon
2025-07-13,Bolo de Fubá,Padaria,14,"8,7",59,16,False,Laticínios Gama
2025-07-13,Batata Frita,Congelados,1,"9,74",106,32,False,Distribuidora Alfa
2025-07-13,Picanha,Carnes,2,"20,6",58,31,True,Bebidas Épsilon
2025-07-13,Água Sanitária,Limpeza,7,"11,29",172,32,False,Produtor Beta
2025-07-14,Frango Filet,Carnes,2,"40,26",104,21,True,Distribuidora Alfa
2025-07-14,Pizza Calabresa,Congelados,10,"18,07",111,38,False,Limpeza Delta
2025-07-14,Detergente,Limpeza,5,"27,91",100,41,False,Bebidas Épsilon
2025-07-14,Torta Doce,Padaria,9,"5,39",55,10,False,Produtor Beta
2025-07-14,Café em Pó,Mercearia,5,"16,5",121,45,False,Laticínios Gama
2025-07-14,Bolo de Fubá,Padaria,8,"7,78",38,19,False,Produtor Beta
2025-07-14,Refrigerante Cola,Bebidas,2,"40,92",87,28,False,Produtor Beta
2025-07-14,Torta Doce,Padaria,13,"4,22",35,24,False,Limpeza Delta
2025-07-14,Água Mineral,Bebidas,2,"31,72",114,21,False,Laticínios Gama
2025-07-14,Água Sanitária,Limpeza,7,"29,77",95,33,True,Distribuidora Alfa
2025-07-14,Tomate,Hortifruti,7,"2,6",31,14,True,Bebidas Épsilon
2025-07-14,Pão Francês,Padaria,9,"10,07",52,14,True,Laticínios Gama
2025-07-14,Maçã,Hortifruti,4,"8,57",73,15,False,Produtor Beta
2025-07-14,Lasanha Bolonhesa,Congelados,9,"24,5",191,40,False,Laticínios Gama
2025-07-14,Café em Pó,Mercearia,7,"25,17",163,30,False,Bebidas Épsilon
2025-07-14,Tomate,Hortifruti,1,"5,05",94,10,False,Distribuidora Alfa
2025-07-14,Cerveja Pilsen,Bebidas,4,"40,98",132,35,False,Laticínios Gama
2025-07-14,Bolo de Fubá,Padaria,2,"7,13",77,21,False,Limpeza Delta
2025-07-14,Picanha,Carnes,1,"19,72",133,34,False,Produtor Beta
2025-07-14,Café em Pó,Mercearia,5,"25,88",188,39,False,Produtor Beta
2025-07-14,Desinfetante,Limpeza,4,"12,06",155,32,False,Limpeza Delta
2025-07-14,Alface,Hortifruti,5,"5,19",65,14,False,Laticínios Gama
2025-07-14,Bolo de Fubá,Padaria,13,"9,13",36,24,False,Produtor Beta
2025-07-14,Picanha,Carnes,4,"21,01",107,26,False,Limpeza Delta
2025-07-14,Picanha,Carnes,5,"12,91",89,20,False,Produtor Beta
2025-07-14,Arroz 5kg,Mercearia,3,"11,87",101,31,True,Limpeza Delta
2025-07-14,Tomate,Hortifruti,5,"8,02",50,18,False,Limpeza Delta
2025-07-14,Iogurte Natural,Laticínios,1,"15,7",167,34,False,Distribuidora Alfa
2025-07-14,Torta Doce,Padaria,15,"9,94",65,12,False,Distribuidora Alfa
2025-07-14,Linguiça Suína,Carnes,4,"16,4",69,29,False,Bebidas Épsilon
2025-07-14,Detergente,Limpeza,4,"16,2",134,44,False,Produtor Beta
2025-07-14,Desinfetante,Limpeza,3,"14,53",81,42,True,Limpeza Delta
2025-07-15,Pizza Calabresa,Congelados,1,"10,13",156,44,False,Bebidas Épsilon
2025-07-15,Torta Doce,Padaria,2,"6,34",67,23,False,Laticínios Gama
2025-07-15,Lasanha Bolonhesa,Congelados,5,"9,1",189,30,True,Produtor Beta
2025-07-15,Torta Doce,Padaria,10,"8,51",39,15,False,Distribuidora Alfa
2025-07-15,Pizza Calabresa,Congelados,3,"28,69",182,38,False,Limpeza Delta
2025-07-15,Refrigerante Cola,Bebidas,1,"17,22",84,21,False,Bebidas Épsilon
2025-07-15,Detergente,Limpeza,2,"15,84",95,35,False,Limpeza Delta
2025-07-15,Frango Filet,Carnes,2,"23,86",93,28,False,Produtor Beta
2025-07-15,Linguiça Suína,Carnes,4,"17,01",120,21,False,Distribuidora Alfa
2025-07-15,Lasanha Bolonhesa,Congelados,5,"24,48",88,39,False,Limpeza Delta
2025-07-15,Maçã,Hortifruti,2,"11,26",83,10,False,Bebidas Épsilon
2025-07-15,Refrigerante Cola,Bebidas,4,"48,07",119,28,False,Distribuidora Alfa
2025-07-15,Feijão Carioca,Mercearia,7,"10,21",129,44,False,Laticínios Gama
2025-07-15,Água Sanitária,Limpeza,6,"27,0",175,43,False,Laticínios Gama
2025-07-15,Café em Pó,Mercearia,3,"7,38",143,30,False,Limpeza Delta
2025-07-15,Cerveja Pilsen,Bebidas,4,"46,22",70,34,False,Laticínios Gama
2025-07-15,Tomate,Hortifruti,8,"4,5",61,18,True,Produtor Beta
2025-07-15,Banana,Hortifruti,9,"4,4",36,19,True,Distribuidora Alfa
2025-07-15,Arroz 5kg,Mercearia,2,"17,71",152,31,False,Distribuidora Alfa
2025-07-15,Café em Pó,Mercearia,4,"10,93",86,35,False,Laticínios Gama
2025-07-15,Alface,Hortifruti,15,"3,0",30,16,False,Bebidas Épsilon
2025-07-15,Desinfetante,Limpeza,7,"16,86",101,33,False,Produtor Beta
2025-07-15,Refrigerante Cola,Bebidas,5,"19,2",101,33,False,Limpeza Delta
2025-07-15,Refrigerante Cola,Bebidas,1,"41,5",58,32,False,Distribuidora Alfa
2025-07-15,Tomate,Hortifruti,10,"9,68",38,10,False,Bebidas Épsilon
2025-07-15,Tomate,Hortifruti,6,"7,25",37,23,False,Produtor Beta
2025-07-15,Óleo de Soja,Mercearia,8,"19,16",129,45,False,Bebidas Épsilon
2025-07-15,Refrigerante Cola,Bebidas,2,"31,75",86,33,False,Limpeza Delta
2025-07-15,Água Sanitária,Limpeza,2,"11,83",106,35,False,Laticínios Gama
2025-07-16,Detergente,Limpeza,10,"17,45",157,37,True,Limpeza Delta
2025-07-16,Banana,Hortifruti,4,"10,67",26,25,False,Bebidas Épsilon
2025-07-16,Café em Pó,Mercearia,7,"18,07",86,41,False,Laticínios Gama
2025-07-16,Batata Frita,Congelados,6,"5,2",140,35,False,Bebidas Épsilon
2025-07-16,Óleo de Soja,Mercearia,1,"17,57",95,30,False,Limpeza Delta
2025-07-16,Açúcar Refinado,Mercearia,8,"18,5",133,44,True,Laticínios Gama
2025-07-16,Torta Doce,Padaria,9,"7,17",45,17,False,Bebidas Épsilon
2025-07-16,Pão Francês,Padaria,6,"5,28",55,17,False,Limpeza Delta
2025-07-16,Iogurte Natural,Laticínios,2,"11,29",110,41,False,Bebidas Épsilon
2025-07-16,Batata Frita,Congelados,4,"19,81",156,31,False,Distribuidora Alfa
2025-07-16,Suco de Laranja,Bebidas,3,"30,1",121,21,False,Limpeza Delta
2025-07-16,Maçã,Hortifruti,13,"4,11",57,23,False,Laticínios Gama
2025-07-16,Desinfetante,Limpeza,6,"16,97",80,36,True,Bebidas Épsilon
2025-07-16,Frango Filet,Carnes,2,"34,59",137,32,False,Bebidas Épsilon
2025-07-16,Manteiga,Laticínios,7,"8,14",86,40,False,Bebidas Épsilon
2025-07-16,Pizza Calabresa,Congelados,2,"16,79",85,44,False,Distribuidora Alfa
2025-07-16,Batata Frita,Congelados,1,"28,96",94,43,False,Laticínios Gama
2025-07-16,Banana,Hortifruti,9,"7,38",89,12,False,Bebidas Épsilon
2025-07-16,Cenoura,Hortifruti,6,"11,47",39,20,True,Produtor Beta
2025-07-16,Torta Doce,Padaria,14,"7,62",37,23,True,Distribuidora Alfa
2025-07-16,Alface,Hortifruti,12,"5,63",55,12,False,Produtor Beta
2025-07-16,Sabão em Pó,Limpeza,10,"26,14",189,37,False,Produtor Beta
2025-07-16,Lasanha Bolonhesa,Congelados,2,"15,14",145,30,False,Laticínios Gama
2025-07-16,Maçã,Hortifruti,1,"11,16",59,22,False,Produtor Beta
2025-07-16,Água Mineral,Bebidas,3,"16,79",48,31,False,Bebidas Épsilon
2025-07-16,Picanha,Carnes,4,"12,52",105,29,False,Distribuidora Alfa
2025-07-16,Bolo de Fubá,Padaria,7,"8,46",44,18,False,Bebidas Épsilon
2025-07-16,Pão Francês,Padaria,10,"7,78",73,16,False,Produtor Beta
2025-07-16,Batata Frita,Congelados,9,"12,16",100,39,False,Bebidas Épsilon
2025-07-16,Pão Francês,Padaria,5,"4,68",29,16,True,Laticínios Gama
2025-07-16,Feijão Carioca,Mercearia,3,"18,95",88,43,True,Produtor Beta
2025-07-16,Maçã,Hortifruti,12,"10,66",37,16,False,Produtor Beta
2025-07-16,Bolo de Fubá,Padaria,15,"11,21",34,12,False,Distribuidora Alfa
2025-07-16,Arroz 5kg,Mercearia,10,"19,35",115,43,False,Limpeza Delta
2025-07-16,Cerveja Pilsen,Bebidas,5,"49,76",51,20,False,Bebidas Épsilon
2025-07-17,Leite Integral,Laticínios,9,"10,98",120,35,False,Laticínios Gama
2025-07-17,Batata Frita,Congelados,4,"27,21",178,40,False,Laticínios Gama
2025-07-17,Maçã,Hortifruti,12,"5,55",52,13,False,Limpeza Delta
2025-07-17,Bolo de Fubá,Padaria,13,"3,43",50,22,False,Limpeza Delta
2025-07-17,Cenoura,Hortifruti,8,"7,09",79,15,False,Produtor Beta
2025-07-17,Iogurte Natural,Laticínios,1,"12,58",188,42,False,Limpeza Delta
2025-07-17,Maçã,Hortifruti,14,"8,05",28,25,False,Distribuidora Alfa
2025-07-17,Feijão Carioca,Mercearia,7,"8,81",167,30,True,Distribuidora Alfa
2025-07-17,Água Sanitária,Limpeza,3,"14,49",131,33,False,Laticínios Gama
2025-07-17,Torta Doce,Padaria,4,"9,79",82,17,False,Distribuidora Alfa
2025-07-17,Detergente,Limpeza,5,"22,54",195,41,False,Limpeza Delta
2025-07-17,Frango Filet,Carnes,2,"30,87",136,27,False,Distribuidora Alfa
2025-07-17,Feijão Carioca,Mercearia,10,"9,9",103,35,False,Distribuidora Alfa
